token_0,BIO_tag_0
",",O
mengendarai,
",",O
motor,
",",O
pelaku,
",",O
tancap,
",",O
gas,
",",O
merampas,
",",O
tas,
",",O
korban,
",",O
korban,
",",O
terluka,
",",O
diboyong,
",",O
rs,
",",O
boromeus,
",",O
polisi,
",",O
berhasil,
",",O
meringkus,
",",O
pelaku,
",",O
zamil,
",",O
23,
",",O
eko,b-nama
",",O
supriatna,b-nama
",",O
28,
",",O
candra,b-nama
",",O
lesmana,b-nama
",",O
27,
",",O
nabil,b-nama
",",O
24,
",",O
perempuan,
",",O
sumini,b-nama
",",O
27,
",",O
aksi,
",",O
begal,
",",O
sadis,
",",O
mahasiswi,
",",O
bandung,
",",O
bernama,
",",O
shanda,b-nama
",",O
putri,b-nama
",",O
tewas,
",",O
menjalani,
",",O
krisis,
",",O
rumah,
",",O
sakit,
",",O
insiden,
",",O
berdarah,
",",O
dialami,
",",O
korban,
",",O
temannya,
",",O
23,
",",O
kamis,
",",O
3082018,
",",O
subuh,
",",O
400,
",",O
wib,
",",O
sp,
",",O
rumah,
",",O
temannya,
",",O
makan,
",",O
salah,
",",O
rumah,
",",O
makan,
",",O
dibegal,
",",O
jalan,
",",O
cikapayang,
",",O
kota,
",",O
bandung,
",",O
sp,
",",O
rekannya,
",",O
mengendarai,
",",O
sepeda,
",",O
motor,
",",O
makan,
",",O
bakso,
",",O
kawasan,
",",O
cihampelas,
",",O
tempat,
",",O
kejadian,
",",O
perkara,
",",O
tibatiba,
",",O
dipepet,
",",O
pelaku,
",",O
tas,
",",O
milik,
",",O
sp,
",",O
ditarik,
",",O
paksa,
",",O
sp,
",",O
terjatuh,
",",O
kepalanya,
",",O
membentur,
",",O
jalan,
",",O
mengalami,
",",O
luka,
",",O
serius,
",",O
kepala,
",",O
dilarikan,
",",O
rs,
",",O
borromeus,
",",O
polisi,
",",O
menggencarkan,
",",O
pencarian,
",",O
alhasil,
",",O
tim,
",",O
gabungan,
",",O
polrestabes,
",",O
bandung,
",",O
polda,
",",O
jabar,
",",O
berhasil,
",",O
mengungkap,
",",O
pelaku,
",",O
pelaku,
",",O
aminatus,b-nama
",",O
solihin,
",",O
alias,
",",O
ami,
",",O
yonas,
",",O
aditya,
",",O
ami,
",",O
terpaksa,
",",O
ditembak,
",",O
mati,
",",O
berusaha,
",",O
melawan,
",",O
ditangkap,
",",O
aksi,
",",O
begal,
",",O
dialami,
",",O
perawat,
",",O
bernama,
",",O
meila,
",",O
susana,
",",O
33,
",",O
senin,
",",O
26112018,
",",O
malam,
",",O
suaminya,
",",O
rudi,
",",O
dirga,
",",O
hagana,
",",O
35,
",",O
pulang,
",",O
rumahnya,
",",O
kawasan,
",",O
rancasari,
",",O
kota,
",",O
bandung,
",",O
korban,
",",O
suami,
",",O
menunggangi,
",",O
sepeda,
",",O
motor,
",",O
tibatiba,
",",O
dipepet,
",",O
motor,
",",O
pelaku,
",",O
berusaha,
",",O
mengambil,
",",O
tas,
",",O
diselendangkan,
",",O
korban,
",",O
terjatuh,
",",O
dilarikan,
",",O
rumah,
",",O
sakit,
",",O
islam,
",",O
bandung,
",",O
perawatan,
",",O
intensif,
",",O
nyawa,
",",O
tertolong,
",",O
menghembuskan,
",",O
nafas,
",",O
terakhirnya,
",",O
rumah,
",",O
sakit,
",",O
kejadian,
",",O
kamis,
",",O
29112018,
",",O
begal,
",",O
sadis,
",",O
menewaskan,
",",O
meila,
",",O
susana,
",",O
33,
",",O
perawat,
",",O
bandung,
",",O
terungkap,
",",O
polisi,
",",O
menembak,
",",O
mati,
",",O
pelaku,
",",O
pria,
",",O
tersungkur,
",",O
akibat,
",",O
peluru,
",",O
diduga,
",",O
kuat,
",",O
begal,
",",O
merenggut,
",",O
nyawa,
",",O
begal,
",",O
bernama,
",",O
adi,b-nama
",",O
supriatna,b-nama
",",O
21,
",",O
agun,b-nama
",",O
gunawan,b-nama
",",O
22,
",",O
tewas,
",",O
ditembak,
",",O
polisi,
",",O
berusaha,
",",O
melawan,
",",O
kejaran,
",",O
petugas,
",",O
satreskrim,
",",O
polrestabes,
",",O
bandung,
",",O
perempuan,
",",O
berinisial,
",",O
22,
",",O
tewas,
",",O
bersimbah,
",",O
darah,
",",O
dibacok,
",",O
kawanan,
",",O
begal,
",",O
cikarang,
",",O
utara,
",",O
kabupaten,
",",O
bekasi,
",",O
korban,
",",O
karyawan,
",",O
pabrik,
",",O
sasaran,
",",O
begal,
",",O
kasubdit,
",",O
penmas,
",",O
polda,
",",O
metro,
",",O
kompol,
",",O
agung,
",",O
julianto,
",",O
pelaku,
",",O
berinisial,
",",O
17,
",",O
nr,
",",O
16,
",",O
16,
",",O
mengincar,
",",O
korban,
",",O
pelaku,
",",O
berstatus,
",",O
dpo,
",",O
tersangka,
",",O
diamankan,
",",O
ditampilkan,
",",O
umur,
",",O
inisial,
",",O
dpo,
",",O
agung,
",",O
polda,
",",O
metro,
",",O
jaya,
",",O
jakarta,
",",O
jumat,
",",O
2532022,
",",O
ketiga,
",",O
pelaku,
",",O
ditangkap,
",",O
peran,
",",O
masingmasing,
",",O
pelaku,
",",O
berperan,
",",O
eksekutor,
",",O
merencanakan,
",",O
aksi,
",",O
pelaku,
",",O
bertindak,
",",O
joki,
",",O
agung,
",",O
pembunuhan,
",",O
direncanakan,
",",O
pasalnya,
",",O
ketiga,
",",O
pelaku,
",",O
komplotan,
",",O
begal,
",",O
mencari,
",",O
musuh,
",",O
tawuran,
",",O
kronologinya,
",",O
22,
",",O
maret,
",",O
2022,
",",O
tersangka,
",",O
berputarputar,
",",O
cari,
",",O
musuh,
",",O
diajak,
",",O
tawuran,
",",O
gagal,
",",O
kegiatan,
",",O
preventif,
",",O
patroli,
",",O
presisi,
",",O
pelaku,
",",O
mengarahkan,
",",O
kendaraannya,
",",O
kampung,
",",O
tegal,
",",O
gede,
",",O
cikarang,
",",O
utara,
",",O
lokasi,
",",O
pelaku,
",",O
korban,
",",O
berjalan,
",",O
gagal,
",",O
mencari,
",",O
musuh,
",",O
tawuran,
",",O
niat,
",",O
pelaku,
",",O
begal,
",",O
korban,
",",O
muncul,
",",O
pelaku,
",",O
memepet,
",",O
korban,
",",O
pembacokan,
",",O
korban,
",",O
dipepet,
",",O
tasnya,
",",O
korban,
",",O
melawan,
",",O
tersangka,
",",O
membegal,
",",O
korban,
",",O
korban,
",",O
teriak,
",",O
tolong,O
",",O
pelaku,
",",O
panik,
",",O
kabur,
",",O
berhasil,
",",O
mengambil,
",",O
barangbarang,
",",O
milik,
",",O
korban,
",",O
agung,
",",O
pelaku,
",",O
ditangkap,
",",O
tim,
",",O
gabungan,
",",O
dipimpin,
",",O
kasubdit,
",",O
resmob,
",",O
polda,
",",O
metro,
",",O
akbp,
",",O
handik,
",",O
zusen,
",",O
kasubdit,
",",O
jatanras,
",",O
ditreskrimum,
",",O
polda,
",",O
metro,
",",O
jaya,
",",O
akbp,
",",O
awaludin,
",",O
amin,b-nama
",",O
kasat,
",",O
reskrim,
",",O
polres,
",",O
metro,
",",O
bekasi,
",",O
kompol,
",",O
aris,
",",O
timang,
",",O
daerah,
",",O
cikarang,
",",O
kamis,
",",O
243,
",",O
malam,
",",O
ketiganya,
",",O
ditetapkan,
",",O
tersangka,
",",O
jeratan,
",",O
pasal,
",",O
338,
",",O
danatau,
",",O
365,
",",O
kuhp,
",",O
aksi,
",",O
begal,
",",O
membawa,
",",O
senjata,
",",O
tajam,
",",O
berhasil,
",",O
digagalkan,
",",O
warga,
",",O
kejadian,
",",O
berbuka,
",",O
puasa,
",",O
kamis,
",",O
74,
",",O
kemarin,
",",O
1845,
",",O
wib,
",",O
kapolsek,
",",O
cikole,
",",O
kompol,
",",O
nanang,b-nama
",",O
subarna,
",",O
pelaku,
",",O
ditangkap,
",",O
kampus,
",",O
poltekes,
",",O
yapkesbi,
",",O
tepatnya,
",",O
kelurahan,
",",O
subangjaya,
",",O
kota,
",",O
sukabumi,
",",O
terduga,
",",O
pelaku,
",",O
mendekati,
",",O
gadis,
",",O
mengacungkan,
",",O
celurit,
",",O
diduga,
",",O
begal,
",",O
kejahatan,
",",O
mendekati,
",",O
wanita,
",",O
memegang,
",",O
handphone,
",",O
mengacungkan,
",",O
celurit,
",",O
nanang,b-nama
",",O
sukabumi,
",",O
jumat,
",",O
842022,
",",O
perempuan,
",",O
berteriak,
",",O
terduga,
",",O
pelaku,
",",O
kabur,
",",O
mendengar,
",",O
teriakan,
",",O
sambungnya,
",",O
menurutnya,
",",O
pelaku,
",",O
diamankan,
",",O
mendalami,
",",O
dugaan,
",",O
pelaku,
",",O
geng,
",",O
motor,
",",O
diamankan,
",",O
warga,
",",O
dilaporkan,
",",O
bhabinkantibmas,
",",O
dibawa,
",",O
polsek,
",",O
cikole,
",",O
pencarian,
",",O
geng,
",",O
motor,
",",O
didalami,
",",O
kejadian,
",",O
jajaran,
",",O
kepolisian,
",",O
antisipasi,
",",O
patroli,
",",O
berulang,
",",O
kawasan,
",",O
lokasi,
",",O
menduga,
",",O
motif,
",",O
pelaku,
",",O
mendekati,
",",O
korban,
",",O
mencuri,
",",O
handphone,
",",O
latar,
",",O
korban,
",",O
membawa,
",",O
handphone,
",",O
pelaku,
",",O
korban,
",",O
teriak,
",",O
polsek,
",",O
cikole,
",",O
menangani,
",",O
penguasaan,
",",O
senjata,
",",O
tajam,
",",O
pelaku,
",",O
disangkakan,
",",O
undangundang,
",",O
darurat,
",",O
senjata,
",",O
tajam,
",",O
polsek,
",",O
cikole,
",",O
menangani,
",",O
penguasaan,
",",O
senjata,
",",O
tajam,
",",O
pasal,
",",O
disangkakan,
",",O
pelaku,
",",O
uu,
",",O
darurat,
",",O
senjata,
",",O
tajam,
",",O
pungkasnya,
",",O
diberitakan,
",",O
viral,
",",O
media,
",",O
sosial,
",",O
diduga,
",",O
begal,
",",O
beraksi,
",",O
subangjaya,
",",O
kota,
",",O
sukabumi,
",",O
video,
",",O
terduga,
",",O
pelaku,
",",O
jaket,
",",O
masker,
",",O
hitam,
",",O
video,
",",O
dinarasikan,
",",O
pelaku,
",",O
berusaha,
",",O
membegal,
",",O
motor,
",",O
berhasil,
",",O
ditangkap,
",",O
warga,
",",O
warga,
",",O
saksi,
",",O
20,
",",O
mendengar,
",",O
teriakan,
",",O
pengendara,
",",O
motor,
",",O
matic,
",",O
mengejar,
",",O
terduga,
",",O
pelaku,
",",O
pulang,
",",O
rumahnya,
",",O
mengejar,
",",O
menangkap,
",",O
pria,
",",O
mendengar,
",",O
teriakan,
",",O
begal,
",",O
refleks,
",",O
ngejar,
",",O
pas,
",",O
tanjakan,
",",O
tangkil,
",",O
dikejar,
",",O
belakangnya,
",",O
nyabetnyabet,
",",O
celurit,
",",O
mengibaskan,
",",O
celurit,
",",O
aksi,
",",O
begal,
",",O
berhenti,
",",O
medan,
",",O
kejahatan,
",",O
sadis,
",",O
menimpa,
",",O
buruh,
",",O
bernama,
",",O
hutri,b-nama
",",O
mardiko,b-nama
",",O
lumban,
",",O
gaol,
",",O
26,
",",O
kawasan,
",",O
amplas,
",",O
kamis,
",",O
2242022,
",",O
2330,
",",O
wib,
",",O
sehari,
",",O
begal,
",",O
kawasan,
",",O
medan,
",",O
labuhan,
",",O
berujung,
",",O
hilangnya,
",",O
nyawa,
",",O
pria,
",",O
detiksumut,
",",O
hutri,b-nama
",",O
sehari,
",",O
buruh,
",",O
pengantar,
",",O
telur,
",",O
dibegal,
",",O
geng,
",",O
motor,
",",O
peristiwa,
",",O
mengerikan,
",",O
dialami,
",",O
hutri,b-nama
",",O
pulang,
",",O
tempat,
",",O
kerjanya,
",",O
kawasan,
",",O
jalan,
",",O
sisingamangaraja,
",",O
medan,
",",O
hutri,b-nama
",",O
melaju,
",",O
rumahnya,
",",O
kawasan,
",",O
mandala,
",",O
melintasi,
",",O
fly,
",",O
over,
",",O
kawasan,
",",O
amplas,
",",O
hutri,b-nama
",",O
melewati,
",",O
sekumpulan,
",",O
pemotor,
",",O
hutri,b-nama
",",O
menaruh,
",",O
curiga,
",",O
melintas,
",",O
kawasan,
",",O
pertahanan,
",",O
amplas,
",",O
melewati,
",",O
pemotor,
",",O
hutri,b-nama
",",O
diikuti,
",",O
kelompok,
",",O
bermotor,
",",O
kawasan,
",",O
terminal,
",",O
tujuan,
",",O
perumnas,
",",O
mandala,
",",O
flyover,
",",O
dibuntuti,
",",O
terminal,
",",O
amplas,
",",O
dihadang,
",",O
disuruh,
",",O
menyerahkan,
",",O
sepeda,
",",O
motor,
",",O
diancam,
",",O
pakai,
",",O
senjata,
",",O
tajam,
",",O
terangnya,
",",O
pengaduan,
",",O
polrestabes,
",",O
medan,
",",O
jumat,
",",O
2242022,
",",O
hutri,b-nama
",",O
mengaku,
",",O
perlawanan,
",",O
mencoba,
",",O
mempertahankan,
",",O
sepeda,
",",O
motornya,
",",O
perlawanan,
",",O
lakukan,
",",O
sepeda,
",",O
motor,
",",O
satusatunya,
",",O
kendaraan,
",",O
miliknya,
",",O
mencari,
",",O
nafkah,
",",O
hutri,b-nama
",",O
melawan,
",",O
anggota,
",",O
komplotan,
",",O
pembegal,
",",O
perlawanan,
",",O
hutri,b-nama
",",O
anggota,
",",O
kelompok,
",",O
menyerangnya,
",",O
mengancam,
",",O
membunuh,
",",O
hutri,b-nama
",",O
sayakan,
",",O
baca,
",",O
berita,
",",O
pembunuhan,
",",O
begal,
",",O
medan,
",",O
labuhan,
",",O
ketakutan,
",",O
ketakutan,
",",O
wajah,
",",O
dipukul,
",",O
pakai,
",",O
gagang,
",",O
senjata,
",",O
tajam,
",",O
terjatuh,
",",O
dilempar,
",",O
pinggir,
",",O
parit,
",",O
pelaku,
",",O
berhasil,
",",O
membawa,
",",O
lari,
",",O
sepeda,
",",O
motor,
",",O
peristiwa,
",",O
hutri,b-nama
",",O
kehilangan,
",",O
unit,
",",O
sepeda,
",",O
motor,
",",O
kekerasan,
",",O
meninggalkan,
",",O
luka,
",",O
diwajahnya,
",",O
dialami,
",",O
hutri,b-nama
",",O
dilaporkan,
",",O
kepolisian,
",",O
nomor,
",",O
pelaporan,
",",O
sttlp1321ivyan252022spktpolretabes,
",",O
medanpolda,
",",O
sumut,
",",O
sesuai,
",",O
pelaporan,
",",O
hutri,b-nama
",",O
mengaku,
",",O
kehilangan,
",",O
sepeda,
",",O
motor,
",",O
jenis,
",",O
vario,
",",O
110,
",",O
2014,
",",O
nomor,
",",O
polisi,
",",O
6600,
",",O
afh,
",",O
dunia,
",",O
berubah,
",",O
cepat,
",",O
wuhan,
",",O
china,
",",O
panik,
",",O
orang,
",",O
kebingungan,
",",O
merebak,
",",O
video,
",",O
warga,
",",O
china,
",",O
tergeletak,
",",O
kejang,
",",O
kejang,
",",O
dampaknya,
",",O
perekonomian,
",",O
pembatasan,
",",O
sosial,
",",O
berskala,
",",O
psbb,
",",O
diberlakukan,
",",O
putus,
",",O
hubungan,
",",O
kerja,
",",O
phk,
",",O
momok,
",",O
menyeramkan,
",",O
musuh,
",",O
kasat,
",",O
mata,
",",O
sars,
",",O
cov,
",",O
2,
",",O
orang,
",",O
bergantung,
",",O
bantuan,
",",O
pemerintah,
",",O
menyambung,
",",O
nasib,
",",O
berdasarkan,
",",O
data,
",",O
kementerian,
",",O
ketenagakerjaan,
",",O
kemnaker,
",",O
7,
",",O
april,
",",O
2020,
",",O
tercatat,
",",O
39,
",",O
977,
",",O
perusahaan,
",",O
sektor,
",",O
formal,
",",O
memilih,
",",O
merumahkan,
",",O
phk,
",",O
pekerjanya,
",",O
situasi,
",",O
pandemi,
",",O
total,
",",O
1,
",",O
10,
",",O
579,
",",O
orang,
",",O
pekerja,
",",O
terkena,
",",O
dampak,
",",O
rincian,
",",O
873,
",",O
90,
",",O
pekerja,
",",O
17,
",",O
224,
",",O
perusahaan,
",",O
dirumahkan,
",",O
137,
",",O
489,
",",O
pekerja,
",",O
phk,
",",O
22,
",",O
753,
",",O
perusahaan,
",",O
angka,
",",O
bertambah,
",",O
perusahaan,
",",O
tenaga,
",",O
kerja,
",",O
terdampak,
",",O
sektor,
",",O
informal,
",",O
34,
",",O
453,
",",O
perusahaan,
",",O
189,
",",O
452,
",",O
orang,
",",O
pekerja,
",",O
dahsyat,
",",O
sisi,
",",O
jengah,
",",O
cengkaraman,
",",O
pandemi,
",",O
orang,
",",O
mengalami,
",",O
caution,
",",O
fatigue,
",",O
abai,
",",O
protokol,
",",O
kesehatan,
",",O
badan,
",",O
pusat,
",",O
statistik,
",",O
bps,
",",O
memaparkan,
",",O
tingkat,
",",O
kepatuhan,
",",O
masyarakat,
",",O
protokol,
",",O
kesehatan,
",",O
aman,
",",O
55,
",",O
persen,
",",O
responden,
",",O
berpendapat,
",",O
sanksi,
",",O
pemerintah,
",",O
menerapkan,
",",O
sanksi,
",",O
nampaknya,
",",O
sanksi,
",",O
dipertegas,
",",O
kepala,
",",O
bps,
",",O
kecuk,
",",O
suhariyanto,b-nama
",",O
merilis,
",",O
hasil,
",",O
survei,
",",O
virtual,
",",O
senin,
",",O
28,
",",O
9,
",",O
2020,
",",O
alasan,
",",O
masyarakat,
",",O
abai,
",",O
mengenakan,
",",O
masker,
",",O
dirilis,
",",O
bps,
",",O
harga,
",",O
masker,
",",O
face,
",",O
shield,
",",O
hand,
",",O
sanitizer,
",",O
apd,
",",O
cenderung,
",",O
mahal,
",",O
23,
",",O
persen,
",",O
waktu,
",",O
berjalan,
",",O
satuan,
",",O
tugas,
",",O
satgas,
",",O
penanganan,
",",O
covid,
",",O
19,
",",O
memaparkan,
",",O
tingkat,
",",O
kepatuhan,
",",O
masyarakat,
",",O
protokol,
",",O
kesehatan,
",",O
indonesia,
",",O
november,
",",O
satgas,
",",O
menyebut,
",",O
8,
",",O
pandemi,
",",O
corona,
",",O
20,
",",O
persen,
",",O
warga,
",",O
disiplin,
",",O
masker,
",",O
8,
",",O
kegiatan,
",",O
masyarakat,
",",O
menerapkan,
",",O
protokol,
",",O
kesehatan,
",",O
satgas,
",",O
memiliki,
",",O
alat,
",",O
monitor,
",",O
perilaku,
",",O
masyarakat,
",",O
operasikan,
",",O
sebulan,
",",O
juru,
",",O
bicara,
",",O
satgas,
",",O
covid,
",",O
19,
",",O
wiku,
",",O
adisasmito,
",",O
siaran,
",",O
youtube,
",",O
bnpb,
",",O
senin,
",",O
9,
",",O
11,
",",O
2020,
",",O
seakan,
",",O
ujian,
",",O
bertambah,
",",O
keras,
",",O
keputusan,
",",O
menutup,
",",O
tempat,
",",O
hiburan,
",",O
bioskop,
",",O
taman,
",",O
hiburan,
",",O
karaoke,
",",O
restoran,
",",O
dibayangkan,
",",O
betapa,
",",O
suramnya,
",",O
2020,
",",O
suara,
",",O
terpecah,
",",O
dirumahaja,
",",O
berteriak,
",",O
hidup,
",",O
berdiam,
",",O
rumah,
",",O
pekerjaan,
",",O
ya,O
",",O
gampang,
",",O
duitnya,
",",O
tinggal,
",",O
rumah,
",",O
doang,
",",O
uang,
",",O
kubu,
",",O
1,
",",O
pikir,
",",O
enak,
",",O
rumah,
",",O
doang,
",",O
egois,
",",O
pakai,
",",O
masker,
",",O
rumah,
",",O
aja,
",",O
tunggu,
",",O
bantuan,
",",O
pemerintah,
",",O
sahut,
",",O
kubu,
",",O
konflik,
",",O
bergejolak,
",",O
menelurkan,
",",O
tagar,
",",O
indonesiaterserah,
",",O
pt,
",",O
pertamina,
",",O
gas,
",",O
pertagas,
",",O
melatih,
",",O
kader,
",",O
posyandu,
",",O
menurunkan,
",",O
angka,
",",O
stunting,
",",O
aceh,
",",O
timur,
",",O
data,
",",O
riset,
",",O
kesehatan,
",",O
dasar,
",",O
riskesda,
",",O
kemenkes,
",",O
2019,
",",O
kecamatan,
",",O
aceh,
",",O
timur,
",",O
memiliki,
",",O
stunting,
",",O
tertinggi,
",",O
8,
",",O
583,
",",O
provinsi,
",",O
aceh,
",",O
indonesia,
",",O
manager,
",",O
operation,
",",O
north,
",",O
sumatera,
",",O
area,
",",O
onsa,
",",O
agus,b-nama
",",O
mukorobin,
",",O
pelatihan,
",",O
bertujuan,
",",O
kader,
",",O
posyandu,
",",O
memahami,
",",O
peranan,
",",O
aktivitas,
",",O
posyandu,
",",O
kader,
",",O
pengukuran,
",",O
berat,
",",O
badan,
",",O
badan,
",",O
aktivitasnya,
",",O
posyandu,
",",O
pelatihan,
",",O
tips,
",",O
trik,
",",O
kader,
",",O
percaya,
",",O
penyampaian,
",",O
penyuluhan,
",",O
kesehatan,
",",O
agus,b-nama
",",O
mukorobin,
",",O
keterangan,
",",O
tertulis,
",",O
kamis,
",",O
8,
",",O
10,
",",O
2020,
",",O
program,
",",O
pelatihan,
",",O
bertujuan,
",",O
dukungan,
",",O
semangat,
",",O
menyebar,
",",O
informasi,
",",O
kesehatan,
",",O
hamil,
",",O
anak,
",",O
usia,
",",O
5,
",",O
terkena,
",",O
penyakit,
",",O
stunting,
",",O
harapannya,
",",O
membangun,
",",O
silaturahmi,
",",O
bermanfaat,
",",O
masyarakat,
",",O
terangnya,
",",O
agus,b-nama
",",O
pertagas,
",",O
berkomitmen,
",",O
penuh,
",",O
membantu,
",",O
program,
",",O
pemerintah,
",",O
menurunkan,
",",O
angka,
",",O
stunting,
",",O
wilayah,
",",O
kerja,
",",O
operasional,
",",O
diharapkan,
",",O
program,
",",O
merefresh,
",",O
kemampuan,
",",O
kader,
",",O
posyandu,
",",O
2,
",",O
pertagas,
",",O
the,
",",O
indonesia,
",",O
village,
",",O
pelatihan,
",",O
peran,
",",O
kader,
",",O
posyandu,
",",O
2020,
",",O
gampong,
",",O
alue,
",",O
geunteng,
",",O
kec,
",",O
rantau,
",",O
peureulak,
",",O
kab,
",",O
aceh,
",",O
timur,
",",O
aceh,
",",O
senang,
",",O
pelatihan,
",",O
kebanyakan,
",",O
kadang,
",",O
malu,
",",O
kurangnya,
",",O
bekal,
",",O
pengetahuan,
",",O
minimnya,
",",O
informasi,
",",O
kesehatan,
",",O
terbaru,
",",O
farida,b-nama
",",O
salah,
",",O
sukarelawan,
",",O
kader,
",",O
posyandu,
",",O
pertagas,
",",O
bantuan,
",",O
sumber,
",",O
air,
",",O
bersih,
",",O
bantuan,
",",O
desa,
",",O
gampong,
",",O
kliet,
",",O
alue,
",",O
geunteng,
",",O
kesulitan,
",",O
memperoleh,
",",O
air,
",",O
bersih,
",",O
kebutuhan,
",",O
konsumsi,
",",O
masyarakat,
",",O
menargetkan,
",",O
penurunan,
",",O
angka,
",",O
target,
",",O
28,
",",O
persen,
",",O
tekan,
",",O
masuk,
",",O
angka,
",",O
14,
",",O
persen,
",",O
targetnya,
",",O
14,
",",O
persen,
",",O
rpjmn,
",",O
bappenas,
",",O
20,
",",O
persen,
",",O
14,
",",O
persen,
",",O
jokowi,b-nama
",",O
masjid,
",",O
istiqlal,
",",O
jakarta,
",",O
pusat,
",",O
jumat,
",",O
7,
",",O
2,
",",O
2020,
",",O
merujuk,
",",O
informasi,
",",O
nila,
",",O
moeloek,
",",O
menjabat,
",",O
menkes,
",",O
angka,
",",O
organisasi,
",",O
kesehatan,
",",O
dunia,
",",O
who,
",",O
memiliki,
",",O
standar,
",",O
angka,
",",O
pemetaan,
",",O
kualitas,
",",O
daya,
",",O
saing,
",",O
salah,
",",O
parameternya,
",",O
aki,
",",O
angka,
",",O
kematian,
",",O
akb,
",",O
khofifah,b-nama
",",O
aki,
",",O
jember,
",",O
2020,
",",O
mencapai,
",",O
61,
",",O
orang,
",",O
jatim,
",",O
565,
",",O
orang,
",",O
akb,
",",O
jember,
",",O
tercatat,
",",O
324,
",",O
bayi,
",",O
total,
",",O
akb,
",",O
jawa,
",",O
timur,
",",O
tercatat,
",",O
3,
",",O
611,
",",O
kematian,
",",O
bayi,
",",O
upaya,
",",O
menekan,
",",O
aki,
",",O
akb,
",",O
dianggap,
",",O
ringan,
",",O
kerjanya,
",",O
ketua,
",",O
pkk,
",",O
sibuk,
",",O
bupati,
",",O
keliling,
",",O
edukasi,
",",O
aki,
",",O
akb,
",",O
posyandu,
",",O
kurun,
",",O
waktu,
",",O
10,
",",O
2010,
",",O
khofifah,b-nama
",",O
aki,
",",O
jatim,
",",O
angka,
",",O
500,
",",O
600,
",",O
orang,
",",O
2015,
",",O
angkanya,
",",O
cenderung,
",",O
menurun,
",",O
akb,
",",O
2015,
",",O
tercatat,
",",O
5,
",",O
132,
",",O
bayi,
",",O
meninggal,
",",O
2020,
",",O
angkanya,
",",O
turun,
",",O
3,
",",O
611,
",",O
bayi,
",",O
sesuai,
",",O
petunjuk,
",",O
presiden,
",",O
jokowi,b-nama
",",O
menekan,
",",O
aki,
",",O
akb,
",",O
stunting,
",",O
upaya,
",",O
meningkatkan,
",",O
sdm,
",",O
pemerintah,
",",O
daerah,
",",O
bersinergi,
",",O
halnya,
",",O
surabaya,
",",O
unair,
",",O
diajak,
",",O
sinergi,
",",O
kaitannya,
",",O
kesediaan,
",",O
relawan,
",",O
kesehatan,
",",O
sosialisasi,
",",O
aki,
",",O
akb,
",",O
stunting,
",",O
gelandang,
",",O
berjenis,
",",O
kelamin,
",",O
perempuan,
",",O
merintih,
",",O
kesakitan,
",",O
ditemukan,
",",O
pertokoan,
",",O
jalan,
",",O
aa,
",",O
gede,
",",O
ngurah,
",",O
lingkungan,
",",O
yasekambang,
",",O
kelurahan,
",",O
cilinaya,
",",O
kecamatan,
",",O
cakranegara,
",",O
kota,
",",O
mataram,
",",O
ntb,
",",O
senin,
",",O
16,
",",O
5,
",",O
2022,
",",O
malam,
",",O
gelandangan,
",",O
perempuan,
",",O
inisial,
",",O
ll,
",",O
60,
",",O
mengaku,
",",O
berasal,
",",O
dusun,
",",O
kapek,
",",O
desa,
",",O
gunungsari,
",",O
kecamatan,
",",O
gunungsari,
",",O
kabupaten,
",",O
lombok,
",",O
barat,
",",O
merintih,
",",O
kesakitan,
",",O
kakinya,
",",O
kapolsek,
",",O
cakranegara,
",",O
kompol,
",",O
m,
",",O
nasrullah,b-nama
",",O
mengaku,
",",O
kondisi,
",",O
gelandangan,
",",O
diperiksa,
",",O
tubuhnya,
",",O
membusuk,
",",O
kaki,
",",O
diduga,
",",O
nasrullah,b-nama
",",O
ll,
",",O
mengalami,
",",O
penyakit,
",",O
diabetes,
",",O
parah,
",",O
diperiksa,
",",O
kakinya,
",",O
membusuk,
",",O
duga,
",",O
menderita,
",",O
diabetes,
",",O
nasrullah,b-nama
",",O
selasa,
",",O
17,
",",O
5,
",",O
2022,
",",O
korban,
",",O
menderita,
",",O
penyakit,
",",O
diabetes,
",",O
korban,
",",O
dilarikan,
",",O
mobil,
",",O
ambulans,
",",O
rsud,
",",O
kota,
",",O
mataram,
",",O
alhamdulillah,
",",O
bawa,
",",O
tindakan,
",",O
penanganan,
",",O
medis,
",",O
rsud,
",",O
kota,
",",O
nasrullah,b-nama
",",O
kepolisian,
",",O
intens,
",",O
menyisir,
",",O
pertokoan,
",",O
wilayah,
",",O
cakranegara,
",",O
gelandangan,
",",O
berkeliaran,
",",O
nasrullah,b-nama
",",O
berkoordinasi,
",",O
camat,
",",O
cakranegara,
",",O
dinas,
",",O
sosial,
",",O
kota,
",",O
mataram,
",",O
sepakat,
",",O
menyisir,
",",O
wilayah,
",",O
seputaran,
",",O
cakranegara,
",",O
mataram,
",",O
arahkan,
",",O
kelurahan,
",",O
mengurus,
",",O
kondisi,
",",O
gelandangan,
",",O
kecamatan,
",",O
turun,
",",O
memeriksa,
",",O
gelandangan,
",",O
dinas,
",",O
sosial,
",",O
mengecek,
",",O
gelandangan,
",",O
wilayah,
",",O
mataram,
",",O
hasil,
",",O
pemeriksaan,
",",O
kondisi,
",",O
ll,
",",O
gelandangan,
",",O
dilarikan,
",",O
rsud,
",",O
kota,
",",O
mataram,
",",O
pengobatan,
",",O
