token_0,BIO_tag_0
",",O
asrama,
",",O
brimob,
",",O
pabaengbaeng,
",",O
rekonstruksi,
",",O
diperagakan,
",",O
chaerul,
",",O
akmal,
",",O
menembak,
",",O
mati,
",",O
korban,
",",O
pertigaan,
",",O
jalan,
",",O
manunggal,
",",O
22,
",",O
jalan,
",",O
danau,
",",O
tanjung,
",",O
bunga,
",",O
makassar,
",",O
chaerul,
",",O
akmal,
",",O
bergerak,
",",O
tanggul,
",",O
patompo,
",",O
membuang,
",",O
jaket,
",",O
selongsong,
",",O
peluru,
",",O
chaerul,
",",O
markas,
",",O
brimob,
",",O
bertemu,
",",O
rekannya,
",",O
sulaiman,
",",O
tersangka,
",",O
chaerul,
",",O
mengembalikan,
",",O
senjata,
",",O
api,
",",O
sulaiman,
",",O
tugasnya,
",",O
membunuh,
",",O
kroban,
",",O
selesai,
",",O
sulaiman,
",",O
menyerahkan,
",",O
uang,
",",O
senilai,
",",O
rp,
",",O
90,
",",O
juta,
",",O
chaerul,
",",O
upah,
",",O
eksekusi,
",",O
uang,
",",O
diterima,
",",O
chaerul,
",",O
dibungkus,
",",O
kantong,
",",O
plastik,
",",O
warna,
",",O
merah,
",",O
tersangka,
",",O
chaerul,
",",O
akmal,
",",O
memperagakan,
",",O
adegan,
",",O
membuntuti,
",",O
korban,
",",O
najamuddin,
",",O
korban,
",",O
tersangka,
",",O
masingmasing,
",",O
sepeda,
",",O
motor,
",",O
korban,
",",O
melaju,
",",O
jalan,
",",O
danau,
",",O
tanjung,
",",O
bunga,
",",O
makassar,
",",O
chaerul,
",",O
membuntuti,
",",O
menyamar,
",",O
pengemudi,
",",O
ojek,
",",O
online,
",",O
ojol,
",",O
memasuki,
",",O
pertigaan,
",",O
jalan,
",",O
manunggal,
",",O
22,
",",O
jalan,
",",O
danau,
",",O
tanjung,
",",O
bunga,
",",O
makassar,
",",O
chaerul,
",",O
mengeksekusi,
",",O
korban,
",",O
berkendara,
",",O
caherul,
",",O
mengangkat,
",",O
pistolnya,
",",O
menembak,
",",O
korban,
",",O
jarak,
",",O
meter,
",",O
akibatnya,
",",O
najamuddin,
",",O
terjatuh,
",",O
tewas,
",",O
dievakuasi,
",",O
saksi,
",",O
bernama,
",",O
nasir,
",",O
chaerul,
",",O
melaju,
",",O
meter,
",",O
mencoba,
",",O
mengintip,
",",O
kaca,
",",O
spion,
",",O
motornya,
",",O
korban,
",",O
korban,
",",O
bergerak,
",",O
mati,
",",O
korban,
",",O
mati,
",",O
chaerul,
",",O
akmal,
",",O
memacu,
",",O
kendaraannya,
",",O
chaerul,
",",O
akmal,
",",O
kabur,
",",O
arah,
",",O
tanggul,
",",O
patompo,
",",O
makassar,
",",O
wna,
",",O
memaksa,
",",O
vila,
",",O
milik,
",",O
salah,
",",O
warga,
",",O
lokal,
",",O
paksa,
",",O
izin,
",",O
pemilik,
",",O
mengaku,
",",O
villa,
",",O
miliknya,
",",O
kepala,
",",O
kantor,
",",O
wilayah,
",",O
kementerian,
",",O
hukum,
",",O
hak,
",",O
asasi,
",",O
manusia,
",",O
kanwil,
",",O
keenam,
",",O
wna,
",",O
berinisial,
",",O
dd,
",",O
44,
",",O
31,
",",O
35,
",",O
dm,
",",O
10,
",",O
republik,
",",O
moldova,
",",O
ad,
",",O
24,
",",O
rusia,
",",O
keenam,
",",O
wna,
",",O
dilaporkan,
",",O
masyarakat,
",",O
meresahkan,
",",O
masyarakat,
",",O
mengwi,
",",O
badung,
",",O
laporan,
",",O
kantor,
",",O
imigrasi,
",",O
kelas,
",",O
tpi,
",",O
denpasar,
",",O
polsek,
",",O
mengwi,
",",O
satpol,
",",O
kabupaten,
",",O
badung,
",",O
menindaklanjuti,
",",O
informasi,
",",O
tim,
",",O
menemukan,
",",O
enam,
",",O
wna,
",",O
pria,
",",O
dewasa,
",",O
wanita,
",",O
dewasa,
",",O
anak,
",",O
sekelompok,
",",O
wna,
",",O
bersikap,
",",O
kooperatif,
",",O
petugas,
",",O
merespon,
",",O
petugas,
",",O
paspor,
",",O
izin,
",",O
tinggalnya,
",",O
keenam,
",",O
wna,
",",O
dibawa,
",",O
ditempatkan,
",",O
rumah,
",",O
detensi,
",",O
imigrasi,
",",O
denpasar,
",",O
jamaruli,
",",O
wn,
",",O
moldova,
",",O
pemegang,
",",O
izin,
",",O
tinggal,
",",O
kunjungan,
",",O
wn,
",",O
rusia,
",",O
pemegang,
",",O
izin,
",",O
tinggal,
",",O
terbatas,
",",O
investor,
",",O
keenam,
",",O
wna,
",",O
terancam,
",",O
dideportasi,
",",O
meninggalkan,
",",O
wilayah,
",",O
indonesiakini,
",",O
menunggu,
",",O
pendeportasian,
",",O
rumah,
",",O
detensi,
",",O
bersangkutan,
",",O
difasilitasi,
",",O
berkomunikasi,
",",O
kedutaan,
",",O
negara,
",",O
moldova,
",",O
tokyo,
",",O
membantu,
",",O
mencari,
",",O
solusi,
",",O
wna,
",",O
perihal,
",",O
pendeportasiannya,
",",O
wn,
",",O
rusia,
",",O
proses,
",",O
koordinasi,
",",O
kedutaan,
",",O
rusia,
",",O
tindaklanjut,
",",O
jamaruli,
",",O
penyelidikan,
",",O
pelaku,
",",O
melarikan,
",",O
sulawesi,
",",O
malam,
",",O
tersangka,
",",O
diamankan,
",",O
polda,
",",O
sulteng,
",",O
wakasat,
",",O
reskrim,
",",O
polrestabes,
",",O
makassar,
",",O
kompol,
",",O
jufri,
",",O
natsir,
",",O
sabtu,
",",O
1232022,
",",O
penangkapan,
",",O
pelaku,
",",O
tim,
",",O
gabungan,
",",O
jatanras,
",",O
polrestabes,
",",O
makassar,
",",O
opsnal,
",",O
polsek,
",",O
tamalanrea,
",",O
polda,
",",O
sulteng,
",",O
jumat,
",",O
113,
",",O
pelaku,
",",O
beserta,
",",O
barang,
",",O
bukti,
",",O
dibawa,
",",O
kota,
",",O
makassar,
",",O
diproses,
",",O
hukum,
",",O
pelaku,
",",O
perjalanan,
",",O
makassar,
",",O
barang,
",",O
bukti,
",",O
diambil,
",",O
jatanras,
",",O
lakukan,
",",O
pengembangan,
",",O
hasil,
",",O
interogasi,
",",O
pelaku,
",",O
spesialis,
",",O
kerap,
",",O
mengincar,
",",O
gudang,
",",O
brankas,
",",O
polisi,
",",O
mendalami,
",",O
tkp,
",",O
kelompok,
",",O
makassar,
",",O
pelaku,
",",O
spesialis,
",",O
pembobolan,
",",O
gudang,
",",O
provinsi,
",",O
tutup,
",",O
tkp,
",",O
wilayah,
",",O
jufri,
",",O
diberitakan,
",",O
perampokan,
",",O
gudang,
",",O
catur,
",",O
sentosa,
",",O
adiprana,
",",O
jalan,
",",O
ir,
",",O
sutami,
",",O
makassar,
",",O
selasa,
",",O
83,
",",O
0300,
",",O
wita,
",",O
komplotan,
",",O
perampok,
",",O
mengikat,
",",O
sekuriti,
",",O
diancam,
",",O
senjata,
",",O
tajam,
",",O
berhasil,
",",O
menguasai,
",",O
pelaku,
",",O
berbagi,
",",O
tugas,
",",O
membongkar,
",",O
brankas,
",",O
gudang,
",",O
pelaku,
",",O
berhasil,
",",O
membawa,
",",O
kabur,
",",O
uang,
",",O
emas,
",",O
total,
",",O
mencapai,
",",O
rp,
",",O
400,
",",O
juta,
",",O
pelaku,
",",O
jaga,
",",O
bertugas,
",",O
bongkar,
",",O
brankas,
",",O
uang,
",",O
175,
",",O
juta,
",",O
emas,
",",O
batangan,
",",O
dibawa,
",",O
kabur,
",",O
total,
",",O
kerugian,
",",O
mencapai,
",",O
400,
",",O
juta,
",",O
panit,
",",O
opsnal,
",",O
polsek,
",",O
tamalanrea,
",",O
ipda,
",",O
iqbal,
",",O
qosman,
",",O
jumat,
",",O
113,
",",O
minggu,
",",O
kejadian,
",",O
korban,
",",O
menegur,
",",O
pelaku,
",",O
diduga,
",",O
mabuk,
",",O
kasi,
",",O
humas,
",",O
polres,
",",O
dompu,
",",O
ipda,
",",O
akhmad,
",",O
marzuki,
",",O
sabtu,
",",O
942022,
",",O
kejadian,
",",O
korban,
",",O
duduk,
",",O
warung,
",",O
pelaku,
",",O
berboncengan,
",",O
temannya,
",",O
sepeda,
",",O
motor,
",",O
korban,
",",O
pelaku,
",",O
membuka,
",",O
jaket,
",",O
digunakannya,
",",O
sebilah,
",",O
parang,
",",O
pelaku,
",",O
pembacokan,
",",O
korban,
",",O
sebilah,
",",O
parang,
",",O
telinga,
",",O
sebelah,
",",O
kanan,
",",O
akibat,
",",O
pembacokan,
",",O
pelaku,
",",O
dilarikan,
",",O
rsud,
",",O
dompu,
",",O
penanganan,
",",O
medis,
",",O
luka,
",",O
kepala,
",",O
telinga,
",",O
sebelah,
",",O
kanan,
",",O
jahitan,
",",O
kejadian,
",",O
korban,
",",O
melawan,
",",O
mengalami,
",",O
luka,
",",O
parah,
",",O
aksi,
",",O
kekejaman,
",",O
pelaku,
",",O
berhasil,
",",O
dilerai,
",",O
warga,
",",O
lokasi,
",",O
kejadian,
",",O
kejadian,
",",O
dilaporkan,
",",O
polres,
",",O
dompu,
",",O
2320,
",",O
wita,
",",O
korban,
",",O
polres,
",",O
dompu,
",",O
laporan,
",",O
polisi,
",",O
pelaku,
",",O
pengejaran,
",",O
kepolisian,
",",O
pungkasnya,
",",O
pelaku,
",",O
tersangka,
",",O
pencurian,
",",O
uang,
",",O
wakil,
",",O
kapolsek,
",",O
tanete,
",",O
riattang,
",",O
kompol,
",",O
andi,
",",O
iqbal,
",",O
kompol,
",",O
andi,
",",O
tersangka,
",",O
16,
",",O
19,
",",O
25,
",",O
17,
",",O
mengakui,
",",O
mengambil,
",",O
uang,
",",O
tersimpan,
",",O
gudang,
",",O
rumah,
",",O
korban,
",",O
jalan,
",",O
sungai,
",",O
musi,
",",O
kecamatan,
",",O
tanete,
",",O
riattang,
",",O
kabupaten,
",",O
bone,
",",O
desember,
",",O
2021,
",",O
diambil,
",",O
uangnya,
",",O
berulang,
",",O
tempat,
",",O
penyimpanan,
",",O
uang,
",",O
pemilik,
",",O
dilaporkan,
",",O
iqbal,
",",O
kompol,
",",O
andi,
",",O
tersangka,
",",O
terungkap,
",",O
uang,
",",O
foyafoya,
",",O
diduga,
",",O
uang,
",",O
membeli,
",",O
narkoba,
",",O
gali,
",",O
keterangan,
",",O
pelaku,
",",O
uangnya,
",",O
foyafoya,
",",O
narkoba,
",",O
pastikan,
",",O
tes,
",",O
urine,
",",O
diberitakan,
",",O
keempat,
",",O
tersangka,
",",O
tetangga,
",",O
korban,
",",O
kompol,
",",O
andi,
",",O
pencurian,
",",O
dialami,
",",O
korban,
",",O
desember,
",",O
2021,
",",O
rumahnya,
",",O
wilayah,
",",O
tanete,
",",O
riattang,
",",O
korban,
",",O
melaporkan,
",",O
tersangka,
",",O
polisi,
",",O
korban,
",",O
ganti,
",",O
rugi,
",",O
pelaku,
",",O
rp,
",",O
640,
",",O
juta,
",",O
dicuri,
",",O
rumah,
",",O
korban,
",",O
pelaku,
",",O
mengembalikan,
",",O
rp,
",",O
100,
",",O
juta,
",",O
dicari,
",",O
korban,
",",O
rp,
",",O
540,
",",O
juta,
",",O
uang,
",",O
korban,
",",O
dicuri,
",",O
dipakai,
",",O
foyafoya,
",",O
uang,
",",O
rp,
",",O
100,
",",O
juta,
",",O
dikembalikan,
",",O
korban,
",",O
sisa,
",",O
rp,
",",O
640,
",",O
juta,
",",O
pelaku,
",",O
diamankan,
",",O
mapolres,
",",O
muna,
",",O
wakapolres,
",",O
muna,
",",O
kompol,
",",O
anggi,
",",O
siaahan,
",",O
jumpa,
",",O
pers,
",",O
rabu,
",",O
1852022,
",",O
peristiwa,
",",O
desa,
",",O
masalili,
",",O
kecamatan,
",",O
kontunaga,
",",O
muna,
",",O
kamis,
",",O
55,
",",O
2330,
",",O
wita,
",",O
korban,
",",O
pelaku,
",",O
bernama,
",",O
sumada,
",",O
kolu,
",",O
lawesi,
",",O
rima,
",",O
menggelar,
",",O
pesta,
",",O
miras,
",",O
salah,
",",O
rumah,
",",O
warga,
",",O
pinggir,
",",O
jalan,
",",O
raya,
",",O
korban,
",",O
marahmarah,
",",O
sumada,
",",O
berdiri,
",",O
hadapan,
",",O
pelaku,
",",O
berselang,
",",O
kolu,
",",O
memegang,
",",O
sebilah,
",",O
badik,
",",O
berdiri,
",",O
menikam,
",",O
dada,
",",O
sebelah,
",",O
kiri,
",",O
korban,
",",O
irfan,
",",O
anggi,
",",O
ditikam,
",",O
korban,
",",O
tempat,
",",O
mencabut,
",",O
badik,
",",O
menancap,
",",O
tubuhnya,
",",O
pelaku,
",",O
lawesi,
",",O
rima,
",",O
sumada,
",",O
serentak,
",",O
berdiri,
",",O
kursi,
",",O
membantu,
",",O
kolu,
",",O
menghadapi,
",",O
korban,
",",O
sumada,
",",O
mengambil,
",",O
kursi,
",",O
plastik,
",",O
menghantamkan,
",",O
arah,
",",O
pinggang,
",",O
korban,
",",O
korban,
",",O
lari,
",",O
menyusuri,
",",O
jalan,
",",O
raya,
",",O
disusul,
",",O
pelaku,
",",O
mengejar,
",",O
korban,
",",O
berlari,
",",O
menyusuri,
",",O
jalan,
",",O
memegang,
",",O
badik,
",",O
korban,
",",O
berhenti,
",",O
pelaku,
",",O
kolu,
",",O
menikam,
",",O
punggung,
",",O
korban,
",",O
puas,
",",O
kolu,
",",O
menikam,
",",O
korban,
",",O
badiknya,
",",O
lawesi,
",",O
mengejar,
",",O
mengambil,
",",O
kayu,
",",O
pagar,
",",O
melemparkan,
",",O
arah,
",",O
tangan,
",",O
korban,
",",O
pelaku,
",",O
rima,
",",O
mengambil,
",",O
kayu,
",",O
papan,
",",O
menghantamkan,
",",O
kepala,
",",O
korban,
",",O
sumada,
",",O
mengambil,
",",O
kayu,
",",O
pagar,
",",O
memukul,
",",O
korban,
",",O
badannya,
",",O
bebernya,
",",O
korban,
",",O
tumbang,
",",O
berusaha,
",",O
menghindar,
",",O
pohon,
",",O
lokasi,
",",O
berlindung,
",",O
pelaku,
",",O
lawesi,
",",O
rima,
",",O
mengikuti,
",",O
korban,
",",O
menghantamkan,
",",O
kayu,
",",O
pagar,
",",O
korban,
",",O
lari,
",",O
pelaku,
",",O
mengejar,
",",O
korban,
",",O
terjatuh,
",",O
pelaku,
",",O
mengeroyok,
",",O
korban,
",",O
saudara,
",",O
korban,
",",O
memapah,
",",O
korban,
",",O
saudara,
",",O
korban,
",",O
pelaku,
",",O
kabur,
",",O
meninggalkan,
",",O
lokasi,
",",O
kejadian,
",",O
berselang,
",",O
nyawa,
",",O
korban,
",",O
diselamatkan,
",",O
korban,
",",O
meninggal,
",",O
malam,
",",O
bebernya,
",",O
anggi,
",",O
informasi,
",",O
keberadaan,
",",O
pelaku,
",",O
sumada,
",",O
rumahnya,
",",O
jumat,
",",O
65,
",",O
0100,
",",O
wita,
",",O
polisi,
",",O
penangkapan,
",",O
keterangan,
",",O
sumada,
",",O
polisi,
",",O
mengejar,
",",O
pelaku,
",",O
bersembunyi,
",",O
salah,
",",O
kebun,
",",O
warga,
",",O
0500,
",",O
wita,
",",O
polisi,
",",O
berhasil,
",",O
menangkap,
",",O
pelaku,
",",O
kolu,
",",O
beserta,
",",O
barang,
",",O
bukti,
",",O
sebilah,
",",O
badik,
",",O
diselipkan,
",",O
pinggang,
",",O
papar,
",",O
pelaku,
",",O
berhasil,
",",O
kabur,
",",O
hutan,
",",O
desa,
",",O
masalili,
",",O
polisi,
",",O
pengejaran,
",",O
kehilangan,
",",O
jejak,
",",O
1230,
",",O
wita,
",",O
lawesi,
",",O
rima,
",",O
kooperatif,
",",O
menyerahkan,
",",O
polsek,
",",O
kontunaga,
",",O
pelaku,
",",O
diamankan,
",",O
polres,
",",O
muna,
",",O
keterangan,
",",O
didapatkan,
",",O
polisi,
",",O
pelaku,
",",O
kolu,
",",O
kejahatannya,
",",O
menikam,
",",O
korban,
",",O
sakit,
",",O
hati,
",",O
emosi,
",",O
dendam,
",",O
korban,
",",O
menendang,
",",O
pelaku,
",",O
rima,
",",O
acara,
",",O
joget,
",",O
perbuatan,
",",O
pelaku,
",",O
dijerat,
",",O
pasal,
",",O
338,
",",O
kuhp,
",",O
pasal,
",",O
55,
",",O
ayat,
",",O
kuhp,
",",O
pasal,
",",O
170,
",",O
ayat,
",",O
kuhp,
",",O
tindak,
",",O
pidana,
",",O
pembunuhan,
",",O
kekerasan,
",",O
bersamasama,
",",O
mengakibatkan,
",",O
matinya,
",",O
pidana,
",",O
penjara,
",",O
maksimal,
",",O
15,
",",O
perkara,
",",O
pidana,
",",O
melibatkan,
",",O
tersangka,
",",O
dihentikan,
",",O
penuntutannya,
",",O
imran,
",",O
yusuf,
",",O
kamis,
",",O
1442022,
",",O
mendekam,
",",O
penjara,
",",O
gara,
",",O
gara,
",",O
pengancaman,
",",O
paman,
",",O
eka,
",",O
susila,
",",O
dinyatakan,
",",O
bebas,
",",O
tuntutan,
",",O
hukum,
",",O
diproses,
",",O
hukum,
",",O
kejaksaan,
",",O
negeri,
",",O
badung,
",",O
memutuskan,
",",O
penghentian,
",",O
perkara,
",",O
eka,
",",O
disangka,
",",O
melanggar,
",",O
pasal,
",",O
335,
",",O
kuhp,
",",O
pengancaman,
",",O
korban,
",",O
perkara,
",",O
pamannya,
",",O
ketut,
",",O
sudendi,
",",O
penghentian,
",",O
hukum,
",",O
sudendi,
",",O
memutuskan,
",",O
memaafkan,
",",O
keponakan,
",",O
kesepakatan,
",",O
damai,
",",O
disaksikan,
",",O
tim,
",",O
jaksa,
",",O
tokoh,
",",O
tokoh,
",",O
adat,
",",O
wilayah,
",",O
kesepakatan,
",",O
perdamaian,
",",O
imran,
",",O
yusuf,
",",O
penyelesaian,
",",O
perkara,
",",O
mengedepankan,
",",O
keadilan,
",",O
restoratif,
",",O
eka,
",",O
kesalahpahaman,
",",O
paman,
",",O
gara,
",",O
gara,
",",O
dituduh,
",",O
menggemboskan,
",",O
ban,
",",O
mobil,
",",O
paman,
",",O
diparkir,
",",O
rumahnya,
",",O
eka,
",",O
tersinggung,
",",O
peristiwa,
",",O
februari,
",",O
2022,
",",O
eka,
",",O
tersinggung,
",",O
dituduh,
",",O
menggembosi,
",",O
mobil,
",",O
sudendi,
",",O
mengambil,
",",O
buah,
",",O
blakas,
",",O
golok,
",",O
rumahnya,
",",O
buah,
",",O
golok,
",",O
dilemparkan,
",",O
arah,
",",O
paman,
",",O
golok,
",",O
diacung,
",",O
acungkan,
",",O
arah,
",",O
pamannya,
",",O
ketakutan,
",",O
sikap,
",",O
keponakan,
",",O
sudendi,
",",O
lari,
",",O
meninggalkan,
",",O
rumah,
",",O
eka,
",",O
sudendi,
",",O
lantas,
",",O
melaporkan,
",",O
keponakannya,
",",O
dugaan,
",",O
tersangka,
",",O
maaf,
",",O
menyesali,
",",O
perbuatannya,
",",O
korban,
",",O
memaafkan,
",",O
sepenuhnya,
",",O
perbuatan,
",",O
tersangka,
",",O
kedepankan,
",",O
kasuskasus,
",",O
diselesaikan,
",",O
kekeluargaan,
",",O
imran,
",",O
yusuf,
",",O
imran,
",",O
tujuan,
",",O
utama,
",",O
upaya,
",",O
keadilan,
",",O
restoratif,
",",O
memulihkan,
",",O
korban,
",",O
pelaku,
",",O
hubungan,
",",O
keluarga,
",",O
kedepannya,
",",O
hubungan,
",",O
keluarganya,
",",O
berjalan,
",",O
harmonis,
",",O
apresiasi,
",",O
ucapan,
",",O
terimakasihnya,
",",O
tokoh,
",",O
wilayah,
",",O
kuta,
",",O
badung,
",",O
bali,
",",O
membantu,
",",O
proses,
",",O
perdamaian,
",",O
semoga,
",",O
upaya,
",",O
restorative,
",",O
justice,
",",O
keadilan,
",",O
masyarakat,
",",O
memulihkan,
",",O
korban,
",",O
pelaku,
